schoolID,Round32,Sweet16,Elite8,Final4,Final,Champion,Round32TotalPred,Sweet16TotalPred,Elite8TotalPred,Final4TotalPred,FinalTotalPred,ChampionTotalPred,offanddef_round32pred,offanddef_sweet16pred,offanddef_elite8pred,offanddef_final4pred,offanddef_finalpred,offanddef_championpred
UC Santa Barbara2010,0,0,0,0,0,0,0.155850869,-0.19419771,-0.223416533,0.011953969,0.103649006,0.037096148,0.099800817,-0.084953106,-0.196536687,-0.095430335,0.031305588,-0.011299485
UC Santa Barbara2011,0,0,0,0,0,0,0.397642618,0.163034208,-0.050056028,0.092869552,0.113245481,0.050635131,0.397826105,0.163114418,-0.01842525,-0.014514753,0.040902064,0.002239498
UC Santa Barbara2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.590685005,0.13489625,-0.032586927,-0.001459235,0.015663953,0.021841339
UC Santa Barbara2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.535498827,0.172030354,0.018140142,-4.62E-04,0.022206938,0.025192003
UC Santa Barbara2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.928746188,0.387737535,0.170846491,0.064233041,0.044849819,0.054349754
UC Santa Barbara2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.475903013,-0.021613547,-0.088901303,-0.104139277,-7.79E-04,-0.012338324
UC Santa Barbara2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.424052944,-0.069101384,-0.109962115,-0.120944203,3.56E-04,-0.035108381
UC Santa Barbara2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.288823631,-0.151757674,-0.099253891,-0.128141073,-0.06285448,-0.007051958
UC Santa Barbara2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.581656777,0.174989589,0.037871652,-0.023245799,0.004000505,0.014662565
UC Santa Barbara2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC Santa Barbara2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.460938961,0.210512274,0.015211648,-0.033186423,0.008732151,-0.003992953
UCF2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.743127455,0.363237161,0.073144178,-0.024749496,0.041337101,0.017413102
UCF2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.67718318,0.170843168,-0.0662813,-0.076400049,-0.008892888,0.015459506
UCF2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.546057439,0.338167798,0.042552687,-0.011083296,0.043781455,0.013952463
UCF2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.519724027,0.298972693,0.026833169,-0.020256207,-0.004778642,0.035221621
UCF2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.515070738,0.13256952,0.036473977,-0.041855211,-0.018293765,0.00790566
UCF2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.785783647,0.39857418,0.032548082,0.007232395,0.007957989,0.025862221
UCF2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.525314075,0.066180934,-0.075624965,-0.076743515,0.015745673,-0.013304889
UCF2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.904841505,0.739222752,0.349662074,0.16907668,0.101261743,0.037233474
UCF2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCF2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.669953826,0.188614605,0.028390998,0.004567875,0.046518101,-0.001758392
UCF2019,1,0,0,0,0,0,1.755078699,1.311466919,0.345212199,0.227678503,0.121323964,0.035446719,1.01198223,0.662624576,0.343022442,0.192941517,0.121323964,0.035446719
UCLA2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCLA2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.755739595,0.443580344,0.210128731,0.059311041,0.048828007,0.024021784
UCLA2011,1,0,0,0,0,0,2.359109338,1.524690556,0.921223919,0.549062125,0.231832766,0.142679762,1.537341544,1.036851742,0.653037084,0.303390593,0.144409871,0.064817981
UCLA2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCLA2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.764138924,0.436569162,0.219061051,0.044215623,0.055146782,0.032489044
UCLA2013,0,0,0,0,0,0,1.35017515,1.326116806,0.734238392,0.344981231,0.17112625,0.112301467,1.095456725,0.829291193,0.436207722,0.180070031,0.098030223,0.069900202
UCLA2014,1,1,0,0,0,0,1.526694262,1.308893846,0.572263532,0.314138905,0.175794669,0.084812341,1.205110684,0.93834775,0.426982322,0.195266597,0.102555622,0.072736577
UCLA2015,1,1,0,0,0,0,2.388397597,1.508346832,0.734309486,0.524443297,0.254055646,0.162533989,1.416651851,0.89011831,0.543729542,0.233255508,0.10885009,0.067552418
UCLA2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCLA2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.992205047,0.699919384,0.397716618,0.150594106,0.074116808,0.036800398
UCLA2017,1,1,0,0,0,0,2.728293178,1.942251221,0.865605684,0.446875869,0.203119358,0.14549324,1.627040447,1.214551855,0.655075219,0.339813176,0.162549158,0.098907303
UCLA2018,0,0,0,0,0,0,1.289263608,0.561708419,0.166672069,0.032716885,0.060673981,0.031578895,0.943870613,0.561708419,0.22698961,0.032716885,0.060673981,0.031578895
UCLA2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCLA2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.077844945,0.668301648,0.363313211,0.12153155,0.105972579,0.053262983
UMass Lowell2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMass Lowell2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.421285749,0.273529887,0.010026853,0.016415715,0.032772868,0.007333667
UMass Lowell2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMass Lowell2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.00348066,-0.266639043,-0.285981512,-0.164861521,-0.066471831,-0.010387591
UMass Lowell2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMass Lowell2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.186340906,-0.413092783,-0.31353963,-0.181016179,-0.070018503,-0.00823277
UMass Lowell2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMass Lowell2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.367984476,0.001187861,-0.064885945,-0.121860316,-0.007959995,-0.011523728
UMass Lowell2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMass Lowell2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.414765968,0.044541342,0.029711377,-0.059329972,0.013267319,-0.012023877
UMass Lowell2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMass Lowell2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.19373638,-0.26443325,-0.193459928,-0.163590157,-0.046355695,-0.030716636
UMBC2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.722930782,0.134973047,-0.004866817,-0.07955584,-0.023449151,0.031360276
UMBC2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.170675591,-0.343673224,-0.17924066,-0.136841253,-0.048524462,-0.027257506
UMBC2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.368857858,-0.217895352,-0.06153417,-0.119360198,-0.042315192,0.006707487
UMBC2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.149410271,-0.246952416,-0.276198673,-0.195173171,-0.054351382,-0.010531232
UMBC2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.22232839,-0.022237001,-0.238913462,-0.187242454,-0.044505843,-0.003288769
UMBC2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.357476427,0.254683514,0.054785827,0.006768617,-0.001266796,0.011399092
UMBC2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.471895632,0.068363511,-0.019100738,-0.07202265,-0.002277356,0.009698047
UMBC2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.321373015,0.005831303,-0.122479553,-0.082259129,0.031706593,-0.023758698
UMBC2018,1,0,0,0,0,0,1.066783846,0.165877673,-0.056245645,0.001448016,0.060807161,0.01418326,0.547777969,0.245289458,0.052452176,-0.04055579,0.028515222,0.01418326
UMBC2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMBC2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.317467797,-0.015250614,-0.131454897,-0.156970761,-0.043945845,0.002745712
UMKC2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.386099794,0.185974464,0.015883299,-0.031880145,0.038871444,-0.002062425
UMKC2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.118891442,0.049390201,-0.192219547,-0.096897903,-0.014635976,-0.017098489
UMKC2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.248099179,-0.058730654,-0.174878832,-0.145645689,-0.036850852,3.36E-05
UMKC2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.210881035,-0.065446964,-0.215404062,-0.109111109,-0.011593396,-0.033828019
UMKC2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.385444432,0.120116402,-0.093384447,-0.091591987,-0.030276523,-0.018434514
UMKC2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.625504943,6.91E-04,-0.021907381,-0.087314978,-0.032796397,0.015188671
UMKC2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.560274721,0.255379841,0.037588966,-0.022340372,0.035362853,0.001442974
UMKC2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.301448383,0.26444067,-0.047748083,-0.009423317,-0.006801656,0.001880219
UMKC2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.562763679,0.212543068,-0.007248993,-0.066919021,-0.02446451,0.024914872
UMKC2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMKC2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.45121092,0.026148243,-0.162205993,-0.129436143,-0.018046263,-0.01384309
UNC Asheville2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Asheville2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.637266156,0.070124486,0.017740875,-0.06837999,-0.015754651,0.011693366
UNC Asheville2011,0,0,0,0,0,0,0.964308851,0.467784082,0.134079071,0.035168557,0.152674627,0.219113857,0.659951618,0.383695217,0.134079071,0.035168557,0.0331688,0.042028124
UNC Asheville2012,0,0,0,0,0,0,0.556035659,0.098411788,-0.098354807,-0.068010208,-0.014921586,-0.013330728,0.389903564,0.076888697,-0.001521062,-0.068010208,-0.014921586,-0.013330728
UNC Asheville2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Asheville2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.436534437,0.076254226,0.037076335,-0.057372991,-0.002839238,-0.006675418
UNC Asheville2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Asheville2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.553066006,0.200989159,0.012405392,-0.043576051,0.019525927,0.015530003
UNC Asheville2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Asheville2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.223196832,-0.133678056,-0.261069674,-0.138311764,-0.036111912,-0.010891584
UNC Asheville2016,0,0,0,0,0,0,0.694116089,0.799770598,0.448026564,0.414295847,0.417762572,0.337155763,0.694116089,0.395902741,0.185399519,0.040043707,0.038851814,0.02970026
UNC Asheville2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Asheville2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.114546852,-0.063669959,-0.154814457,-0.129675211,0.021665694,-0.018529812
UNC Asheville2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Asheville2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.731026202,0.391978085,0.187758834,0.065411024,0.055328585,0.026578575
UNC Asheville2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Asheville2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.681451406,0.12634442,-0.015887904,-0.075986065,0.012693032,0.014739108
UNC Greensboro2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.281769708,0.041659755,-0.189220097,-0.080795065,-0.010133367,-0.011658445
UNC Greensboro2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.360463848,-0.169626393,-0.155449071,-0.179588143,-0.080439934,-0.01304875
UNC Greensboro2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.287083018,0.105385528,-0.112527026,-0.080161189,-0.003340319,0.011128255
UNC Greensboro2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.22303249,-0.117971944,-0.114926328,-0.107811906,-0.028320764,-0.021022443
UNC Greensboro2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.297613636,-0.032486782,-0.046521962,-0.077391512,0.011752442,-0.008344881
UNC Greensboro2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.874816379,0.543182672,0.305942852,0.126724947,0.102801,0.030151966
UNC Greensboro2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.703478291,0.483360829,0.196403316,0.083221303,0.062156316,0.020521393
UNC Greensboro2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.511538562,0.06005792,-0.051443513,-0.04114155,-0.020301021,0.018960737
UNC Greensboro2018,0,0,0,0,0,0,0.851779979,0.696806674,0.261761,0.002165318,0.010487526,0.027589543,0.586060252,0.397246137,0.083254917,0.002165318,0.010487526,0.027589543
UNC Greensboro2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Greensboro2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.005048307,0.696148109,0.342388981,0.160623579,0.075327498,0.048049304
UNC Wilmington2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.75236891,0.248178805,0.045019527,0.012246258,0.052296333,0.016597081
UNC Wilmington2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.434614649,0.174639206,-0.047048763,-0.06517387,0.008507877,0.018764302
UNC Wilmington2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.434207689,0.044500197,-0.114537835,-0.081676211,-0.034812925,-6.45E-04
UNC Wilmington2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.523051918,0.286242963,0.122100478,0.022451913,0.001160847,0.012352695
UNC Wilmington2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.293716122,-0.126833599,-0.138658655,-0.127469609,-0.012495475,-0.028041689
UNC Wilmington2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.672106117,0.472353636,0.108998255,0.047347833,0.052804339,0.008150924
UNC Wilmington2016,0,0,0,0,0,0,1.010090489,0.078248984,-0.060815046,0.088595281,0.047566955,0.042823225,0.647884794,0.195786761,3.10E-04,-0.018789023,0.01992135,0.024753093
UNC Wilmington2017,0,0,0,0,0,0,1.080639584,0.797276635,0.598938585,0.259269968,0.124086923,0.040753433,0.628859922,0.397154879,0.205624846,0.120661129,0.077234227,0.009477589
UNC Wilmington2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.327340375,0.182851957,0.047759735,0.012231862,-0.004292265,0.003275436
UNC Wilmington2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC Wilmington2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.279576071,0.05562204,-0.140471919,-0.095595978,-0.040390082,-0.00941623
UNLV2010,0,0,0,0,0,0,0.577041666,-0.125665486,-0.272167667,-0.194837882,-0.035864561,0.00363803,0.472991697,-0.050706001,-0.216601057,-0.194837882,0.010013555,0.00363803
UNLV2011,0,0,0,0,0,0,0.914518689,0.318990574,0.040860767,-0.055582349,0.126268866,0.196992322,0.625350791,0.318990574,0.040860767,-0.055582349,0.006763039,0.019906589
UNLV2012,0,0,0,0,0,0,1.661689691,1.291091425,0.584856535,0.26256933,0.091544552,0.114483367,1.143152989,0.782756251,0.37432607,0.155506637,0.096852468,0.06789743
UNLV2013,0,0,0,0,0,0,2.228728646,1.464130847,0.756789553,0.399702762,0.207521795,0.128555451,1.425903642,0.985265655,0.488502722,0.215899276,0.134659657,0.081969513
UNLV2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNLV2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.714446081,0.303875505,0.138338145,0.055144839,0.052333244,0.001348745
UNLV2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNLV2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.964588306,0.511896182,0.268718076,0.067954555,0.053903274,0.049987828
UNLV2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNLV2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.020428415,0.491142535,0.140233879,0.013817379,0.033369611,0.034934403
UNLV2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNLV2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.5979951,0.186611885,0.071571419,-0.011421668,0.00552165,0.011571293
UNLV2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNLV2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.690619488,0.408172117,0.209750399,0.04369239,0.031450072,0.019266782
UNLV2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNLV2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.726661139,0.299116876,0.04840373,-0.044405307,0.025171238,0.024560648
USC Upstate2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC Upstate2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.387001814,-0.060327508,-0.117496769,-0.098439114,-0.003484773,0.003086343
USC Upstate2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC Upstate2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.905741951,0.253526665,0.126204718,0.051955125,0.019073571,0.04119736
USC Upstate2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
